,foreigner,national_group,province_resid,age_atmaincrime,priorcrimes_dummy,priorcrimes_number_group,maincrime_cat,maincrime_violent,totalmaincrimes_number,maincrime_year,province_execution,maincrime_program2,maincrime_programduration_group,V28_temps_inici,V29_durada_programa,recid15_dummy,savry,female,foreigner_fem,national_group_fem,national_group_foreign,province_resid_fem,province_resid_foreign,age_atmaincrime_fem,age_atmaincrime_foreign,priorcrimes_dummy_fem,priorcrimes_dummy_foreign,priorcrimes_number_group_fem,priorcrimes_number_group_foreign,maincrime_cat_fem,maincrime_cat_foreign,maincrime_violent_fem,maincrime_violent_foreign,totalmaincrimes_number_fem,totalmaincrimes_number_foreign,maincrime_year_fem,maincrime_year_foreign,province_execution_fem,province_execution_foreign,maincrime_program2_fem,maincrime_program2_foreign,maincrime_programduration_group_fem,maincrime_programduration_group_foreign,V28_temps_inici_fem,V28_temps_inici_foreign,V29_durada_programa_fem,V29_durada_programa_foreign,female_foreign
55,True,Magrib,Barcelona,17.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,Mesures d'execució,0.0,180.0,59,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,180.0,0,59,False
56,False,Spain,Girona,16.0,1,0.5,Contra la propietat violent,1,2,2008,Girona,Mesures d'execució,1.0,264.0,370,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
57,True,Centre i Sud Amèrica,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,1.0,238.0,809,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,238.0,0,809,False
58,False,Spain,Barcelona,15.0,1,1.0,Contra la propietat violent,1,4,2005,Barcelona,Mesures d'execució,1.0,1321.0,538,1,True,True,False,Spain,Baseline,Barcelona,Baseline,15.0,0.0,1,0,1.0,0.0,Contra la propietat violent,Baseline,1,0,4,0,2005,0,Barcelona,Baseline,Mesures d'execució,Baseline,1.0,0.0,1321.0,0.0,538,0,False
59,True,Magrib,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,188.0,7,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,188.0,0,7,False
60,True,Magrib,Barcelona,14.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,150.0,14,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,14.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,150.0,0,14,False
61,True,Magrib,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,136.0,35,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,136.0,0,35,False
62,False,Spain,Barcelona,14.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,407.0,3,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
63,False,Spain,Barcelona,16.0,1,0.5,Contra la propietat violent,1,2,2009,Barcelona,ATM,0.0,218.0,19,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
64,True,Magrib,Barcelona,16.0,1,0.5,Contra la propietat violent,1,2,2010,Barcelona,ATM,0.0,26.0,15,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.5,Baseline,Contra la propietat violent,0,1,0,2,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,26.0,0,15,False
65,False,Spain,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,258.0,49,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
66,True,Magrib,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,63.0,20,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,63.0,0,20,False
67,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,363.0,6,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
68,True,Centre i Sud Amèrica,Barcelona,14.0,1,0.5,Contra la propietat violent,1,2,2009,Barcelona,Mesures d'execució,0.5,170.0,189,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,14.0,0,1,0.0,0.5,Baseline,Contra la propietat violent,0,1,0,2,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,170.0,0,189,False
69,False,Spain,Tarragona,16.0,1,0.5,Contra la propietat violent,1,2,2007,Tarragona,Mesures d'execució,1.0,762.0,389,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
70,True,Magrib,Barcelona,17.0,1,1.0,Contra la propietat violent,1,4,2009,Barcelona,Mesures d'execució,1.0,144.0,456,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,1.0,Baseline,Contra la propietat violent,0,1,0,4,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,144.0,0,456,False
71,True,Magrib,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,0.5,535.0,343,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,535.0,0,343,False
72,True,Magrib,Tarragona,16.0,1,1.0,Contra la propietat violent,1,6,2009,Tarragona,Mesures d'execució,0.0,194.0,174,1,True,False,False,Baseline,Magrib,Baseline,Tarragona,0.0,16.0,0,1,0.0,1.0,Baseline,Contra la propietat violent,0,1,0,6,0,2009,Baseline,Tarragona,Baseline,Mesures d'execució,0.0,0.0,0.0,194.0,0,174,False
73,True,Magrib,Barcelona,16.0,1,1.0,Contra la propietat violent,1,3,2009,Barcelona,Mesures d'execució,1.0,144.0,365,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,1.0,Baseline,Contra la propietat violent,0,1,0,3,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,144.0,0,365,False
74,False,Spain,Barcelona,14.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,Mesures d'execució,0.0,430.0,149,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
75,False,Spain,Tarragona,15.0,1,1.0,Contra la propietat violent,1,7,2007,Tarragona,Mesures d'execució,1.0,621.0,479,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
76,True,Centre i Sud Amèrica,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,Mesures d'execució,0.5,137.0,183,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,137.0,0,183,False
77,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,0.0,477.0,179,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
78,True,Europa,Girona,17.0,1,0.0,Contra la propietat violent,1,1,2009,Girona,Mesures d'execució,0.0,259.0,149,1,True,False,False,Baseline,Europa,Baseline,Girona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Girona,Baseline,Mesures d'execució,0.0,0.0,0.0,259.0,0,149,False
79,True,Magrib,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,0.0,578.0,106,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,578.0,0,106,False
80,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.5,Contra la propietat violent,1,2,2009,Barcelona,Mesures d'execució,0.0,298.0,179,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.5,Baseline,Contra la propietat violent,0,1,0,2,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,298.0,0,179,False
81,False,Spain,Barcelona,14.0,1,0.5,Contra la propietat violent,1,2,2007,Barcelona,Mesures d'execució,0.5,875.0,364,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
82,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,1.0,361.0,382,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
83,True,Magrib,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,0.5,428.0,363,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,428.0,0,363,False
84,True,Centre i Sud Amèrica,Tarragona,16.0,1,0.0,Contra la propietat violent,1,1,2010,Tarragona,ATM,0.0,98.0,0,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Tarragona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2010,Baseline,Tarragona,Baseline,ATM,0.0,0.0,0.0,98.0,0,0,False
85,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat violent,1,1,2010,Tarragona,ATM,0.0,20.0,0,1,True,True,False,Spain,Baseline,Barcelona,Baseline,17.0,0.0,1,0,0.0,0.0,Contra la propietat violent,Baseline,1,0,1,0,2010,0,Tarragona,Baseline,ATM,Baseline,0.0,0.0,20.0,0.0,0,0,False
86,True,Magrib,Barcelona,17.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,230.0,28,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,230.0,0,28,False
87,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2010,Barcelona,ATM,0.0,189.0,18,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,189.0,0,18,False
88,True,Magrib,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,ATM,0.0,447.0,0,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2008,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,447.0,0,0,False
89,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra la propietat violent,1,1,2010,Barcelona,Mesures d'execució,0.0,126.0,53,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2010,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,126.0,0,53,False
90,True,Magrib,Barcelona,17.0,1,0.5,Contra la propietat violent,1,2,2010,Barcelona,Mesures d'execució,0.0,174.0,37,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.5,Baseline,Contra la propietat violent,0,1,0,2,0,2010,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,174.0,0,37,False
91,False,Spain,Barcelona,15.0,1,0.0,Contra la propietat violent,1,1,2008,Barcelona,Mesures d'execució,0.5,374.0,296,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
92,False,Spain,Barcelona,14.0,1,0.5,Contra la propietat violent,1,2,2008,Barcelona,Mesures d'execució,0.5,506.0,359,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
93,True,Magrib,Barcelona,17.0,1,0.0,Contra la propietat violent,1,1,2009,Barcelona,ATM,0.0,328.0,30,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat violent,0,1,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,328.0,0,30,False
94,True,Centre i Sud Amèrica,Barcelona,16.0,1,1.0,Contra la propietat no violent,0,3,2009,Barcelona,Mesures d'execució,0.0,112.0,97,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,1.0,Baseline,Contra la propietat no violent,0,0,0,3,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,112.0,0,97,False
95,True,Magrib,Girona,16.0,1,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,0.5,348.0,298,1,True,False,False,Baseline,Magrib,Baseline,Girona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2008,Baseline,Girona,Baseline,Mesures d'execució,0.0,0.5,0.0,348.0,0,298,False
96,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,1.0,384.0,365,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
97,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,0.5,309.0,359,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
98,False,Spain,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2008,Girona,Mesures d'execució,1.0,206.0,645,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
99,True,Europa,Lleida,14.0,1,0.0,Contra la propietat no violent,0,1,2007,Lleida,Mesures d'execució,1.0,511.0,535,1,True,False,False,Baseline,Europa,Baseline,Lleida,0.0,14.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Lleida,Baseline,Mesures d'execució,0.0,1.0,0.0,511.0,0,535,False
100,True,Magrib,Girona,17.0,1,0.0,Contra la propietat no violent,0,1,2007,Girona,Mesures d'execució,1.0,455.0,748,1,True,False,False,Baseline,Magrib,Baseline,Girona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Girona,Baseline,Mesures d'execució,0.0,1.0,0.0,455.0,0,748,False
101,True,Magrib,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,55.0,66,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,55.0,0,66,False
102,False,Spain,Barcelona,17.0,1,0.5,Contra la propietat no violent,0,2,2010,Barcelona,ATM,0.0,79.0,0,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
103,True,Magrib,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,36.0,26,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,36.0,0,26,False
104,False,Spain,Barcelona,15.0,1,0.5,Contra la propietat no violent,0,2,2010,Barcelona,ATM,0.0,64.0,27,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
105,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,MRM,0.5,270.0,275,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
106,False,Spain,Lleida,14.0,1,0.5,Contra la propietat no violent,0,2,2008,Lleida,Mesures d'execució,0.0,445.0,178,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
107,True,Europa,Girona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,Mesures d'execució,0.0,365.0,8,1,True,True,True,Europa,Europa,Girona,Girona,16.0,16.0,1,1,0.0,0.0,Contra la propietat no violent,Contra la propietat no violent,0,0,1,1,2009,2009,Barcelona,Barcelona,Mesures d'execució,Mesures d'execució,0.0,0.0,365.0,365.0,8,8,True
108,True,Altres,Barcelona,15.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,Mesures d'execució,0.5,242.0,195,1,True,False,False,Baseline,Altres,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.5,0.0,242.0,0,195,False
109,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2008,Barcelona,Mesures d'execució,0.0,498.0,121,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
110,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,88.0,18,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2009,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,88.0,0,18,False
111,True,Centre i Sud Amèrica,Barcelona,15.0,1,1.0,Contra la propietat no violent,0,4,2010,Barcelona,ATM,0.0,105.0,56,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,15.0,0,1,0.0,1.0,Baseline,Contra la propietat no violent,0,0,0,4,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,105.0,0,56,False
112,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,151.0,33,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
113,False,Spain,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,52.0,47,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
114,False,Spain,Lleida,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Lleida,ATM,0.0,27.0,21,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
115,True,Magrib,Girona,17.0,1,0.0,Contra la propietat no violent,0,1,2007,Girona,Mesures d'execució,1.0,531.0,377,1,True,False,False,Baseline,Magrib,Baseline,Girona,0.0,17.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Girona,Baseline,Mesures d'execució,0.0,1.0,0.0,531.0,0,377,False
116,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,187.0,33,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,187.0,0,33,False
117,True,Magrib,Tarragona,14.0,1,0.0,Contra la propietat no violent,0,1,2007,Barcelona,Mesures d'execució,1.0,548.0,370,1,True,False,False,Baseline,Magrib,Baseline,Tarragona,0.0,14.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,548.0,0,370,False
118,True,Centre i Sud Amèrica,Barcelona,16.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,71.0,98,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,0.0,Baseline,Contra la propietat no violent,0,0,0,1,0,2010,Baseline,Barcelona,Baseline,ATM,0.0,0.0,0.0,71.0,0,98,False
119,False,Spain,Barcelona,14.0,1,1.0,Contra la propietat no violent,0,3,2008,Barcelona,Mesures d'execució,0.5,485.0,269,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
120,False,Spain,Girona,14.0,1,0.0,Contra la propietat no violent,0,1,2007,Girona,Mesures d'execució,1.0,574.0,409,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
121,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2010,Barcelona,ATM,0.0,123.0,41,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
122,False,Spain,Lleida,17.0,1,0.0,Contra la propietat no violent,0,1,2008,Lleida,Mesures d'execució,0.0,720.0,44,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
123,True,Centre i Sud Amèrica,Barcelona,16.0,1,1.0,Contra la propietat no violent,0,5,2007,Barcelona,Mesures d'execució,1.0,697.0,398,1,True,False,False,Baseline,Centre i Sud Amèrica,Baseline,Barcelona,0.0,16.0,0,1,0.0,1.0,Baseline,Contra la propietat no violent,0,0,0,5,0,2007,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,1.0,0.0,697.0,0,398,False
124,False,Spain,Barcelona,17.0,1,0.0,Contra la propietat no violent,0,1,2009,Barcelona,ATM,0.0,375.0,0,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
125,False,Spain,Tarragona,15.0,1,0.0,Altres,0,1,2009,Tarragona,Mesures d'execució,0.0,366.0,150,1,True,False,False,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0,0,0.0,0.0,Baseline,Baseline,0,0,0,0,0,0,Baseline,Baseline,Baseline,Baseline,0.0,0.0,0.0,0.0,0,0,False
126,True,Magrib,Barcelona,15.0,1,0.0,Altres,0,1,2008,Barcelona,Mesures d'execució,0.0,685.0,89,1,True,False,False,Baseline,Magrib,Baseline,Barcelona,0.0,15.0,0,1,0.0,0.0,Baseline,Altres,0,0,0,1,0,2008,Baseline,Barcelona,Baseline,Mesures d'execució,0.0,0.0,0.0,685.0,0,89,False
127,True,Europa,Tarragona,16.0,1,0.0,Altres,0,1,2009,Tarragona,ATM,0.0,85.0,3,1,True,False,False,Baseline,Europa,Baseline,Tarragona,0.0,16.0,0,1,0.0,0.0,Baseline,Altres,0,0,0,1,0,2009,Baseline,Tarragona,Baseline,ATM,0.0,0.0,0.0,85.0,0,3,False
